_id,polarity,perspective_score,owner,repo,num_reference,text,num_url,stanford_polite,subjectivity,num_emoji,num_mention,nltk_score,toxicity
SalienCheat/SteamDatabase/156/400055625,0.2,0.120866805,SteamDatabase,SalienCheat,0,I really want to do it on planet 18 and another planet when it comes i like does the whole script need to be rewritten to just use another planet ???? ,0,0.21479488048736076,0.30000000000000004,0,0,0.6191,n
SalienCheat/SteamDatabase/156/400234281,-0.1,0.06587308,SteamDatabase,SalienCheat,0,@friend can anybody do that please i really only want a game from planet 22 only can do i just change some lines of code and make it only use planet 22 ,0,0.46188873395014995,0.85,0,1,0.4364,n
SalienCheat/SteamDatabase/156/400234531,0,0.030597853,SteamDatabase,SalienCheat,0,why @friend ,0,0.439007418522547,0,0,1,0,n
SalienCheat/SteamDatabase/156/400234659,0,0.08526118,SteamDatabase,SalienCheat,0,"@friend already said why, stop asking. ",0,0.439007418522547,0,0,1,-0.296,n
SalienCheat/SteamDatabase/156/400234861,0,0.09728861,SteamDatabase,SalienCheat,0,BUT CANT YOU JUST CHANGE BESTPLANET IN THE CODE AND SET IT TO PLANET 22 @friend ,0,0.439007418522547,0,0,1,0,y
SalienCheat/SteamDatabase/156/400235003,0.7,0.22431329,SteamDatabase,SalienCheat,0,"Good job, then what do you want from us? Stop mentioning me. ",0,0.4471753305771635,0.6000000000000001,0,0,0.25,n
SalienCheat/SteamDatabase/156/400235162,0,0.07541396,SteamDatabase,SalienCheat,0,@friend my only question is what i need to change it too for planet 22 ! ,0,0.48711673064099514,1,0,1,0,n
SalienCheat/SteamDatabase/156/400235235,0.5166666666666666,0.12933314,SteamDatabase,SalienCheat,0,Easy Write your own bot. ,0,0.4596512155080946,0.9166666666666667,0,0,0.4404,n
Semantic-UI-React/Semantic-Org/2550/298785595,0.09253246753246754,0.0018241067,Semantic-Org,Semantic-UI-React,0,Creating this as a container for referencing other issues that are likely to pop up with the release of SUI 2.3 which happened today. Feel free to edit this and add related issues below for tracking. Notes about what is new in this release  issues so far. Please edit this list to add or link to issues [] Fix modal placement (#2549)  [] Update  component to use new FontAwesome 5.0 icons. ,1,0.44499483009607005,0.6405844155844155,0,0,0.7951,n
Semantic-UI-React/Semantic-Org/2550/367181115,0.2840909090909091,0.011395827,Semantic-Org,Semantic-UI-React,0,"Oh, great idea.  I think we just ship this as a new breaking change.  We can then bundle all 2.3.x changes into one release.  Thanks for starting the list! ",0,0.6456749147203763,0.37613636363636366,0,0,0.807,n
Semantic-UI-React/Semantic-Org/2550/367474770,0.05499999999999998,0.02999038,Semantic-Org,Semantic-UI-React,0,"Updated the list with a few more and also added a link to the full CHANGELOG. There may be one or two I missed. And with how we render popups via a Portal, I am not sure we have to worry about the update allowing you to trigger a popup from other blocks of markup. ",0,0.4164180628622875,0.48277777777777775,0,0,-0.7883,n
Semantic-UI-React/Semantic-Org/2550/368406941,0.2,0.046821725,Semantic-Org,Semantic-UI-React,0,I think we're ready to go here.  Changing labels. ,0,0.5203101153908367,0.5,0,0,0.3612,n
Semantic-UI-React/Semantic-Org/2550/372808393,0,0.04224152,Semantic-Org,Semantic-UI-React,0,Any update on this? Modal is not usable. ,0,0.39358683185442345,0,0,0,0,n
Semantic-UI-React/Semantic-Org/2550/372837535,0.16,0.04173556,Semantic-Org,Semantic-UI-React,0,"@friend any issues tagged with  are open for anyone to submit PRs to fix. You are welcome to do so. Any info related to this and all issues will be shown above in the issue history. Based on reading this history, it looks like there are no open PRs yet. ",0,0.44762413536299767,0.48,0,1,0.5106,n
Semantic-UI-React/Semantic-Org/2550/372863017,0,0.0147347525,Semantic-Org,Semantic-UI-React,0,Any chance your Modal documentation can be updated to reflect the modal placement issue? ,0,0.41509263533204976,0,0,0,0.25,n
Semantic-UI-React/Semantic-Org/2550/372968617,0.6,0.07967708,Semantic-Org,Semantic-UI-React,0,"In any case, it seems wise to add a warning on the docs homepage that Semantic UI React is not officially compatible with Semantic UI 2.3 yet, and that using the 2.3 css in combination with the latest react version is at your own risk until this issue is resolved. ",0,0.6412042280261465,0.9333333333333332,0,0,0.0772,n
Semantic-UI-React/Semantic-Org/2550/373074400,0.3333333333333333,0.0390751,Semantic-Org,Semantic-UI-React,0,"Valid point @friend, @friend. Since this issue was not picked up quickly for work, I have submitted a quick PR to update the README.md in #2644 linking here to alert people until we get a patch on this. Fingers crossed, I am hoping to at minimum get the modal working with 2.3 over the weekend. ",0,0.5784543660978068,0.5,0,2,0.6124,n
Semantic-UI-React/Semantic-Org/2550/373993198,0,0.034235455,Semantic-Org,Semantic-UI-React,0,"See #2657, I've made updates for  and . We need updates for  and  before we can ship it. ",0,0.5598921830089518,0,0,0,0,n
Semantic-UI-React/Semantic-Org/2550/374248023,0.3565656565656566,0.041619442,Semantic-Org,Semantic-UI-React,0,"@friend I have some time blocked out tomorrow afternoon to tackle . Do you mind if I just add those commits into your PR branch? If I have the time I may also be able to tackle . I think there were a LOT of additions in this new version of FontAwesome so that might take a while, but I have not looked into seeing if there is an easy to parse list in the CSS on SUI somewhere yet. ",0,0.8613224205880968,0.6376262626262627,0,1,0.5187,n
Semantic-UI-React/Semantic-Org/2550/374668556,0,0.04801159,Semantic-Org,Semantic-UI-React,0,"@friend I've merged PR for  to , with generator, BTW smile_cat ",0,0.44899311012176785,0,0,1,0,n
Semantic-UI-React/Semantic-Org/2550/374723834,0,0.06502506,Semantic-Org,Semantic-UI-React,3,There is a message for Modals in 2.3.1 ,1,0.38733127197969436,0,0,0,0,n
Semantic-UI-React/Semantic-Org/2550/375004834,0.225,0.03215409,Semantic-Org,Semantic-UI-React,1,"In light of the release notes for 2.3.1 referenced above, it seems like support for either version of the modals is the long term strategy for SUI core styles. I need to dig in over there to find out for sure, but if this is the case, we'll probably have to go with my earliest proposal in this comment. If indeed there will be the ability to go either way on this in the styles, I'll make sure the PR has the above option for our modals as well. ",0,0.7732711221845259,0.512962962962963,0,0,0.8957,n
Semantic-UI-React/Semantic-Org/2550/376652870,0,0.07845448,Semantic-Org,Semantic-UI-React,0,I haven't received a reply yet on my question here for @friend so I think for now I am just going to proceed without some sort of legacy/fallback prop. I'll try to keep a close eye on whatever happens with modals in the next version of SUI since it sounds like there are going to be some additional breaking changes incoming. Starting a branch on this now in the office as I've blocked out some official work hours to get this working. PR should be up this afternoon. ,0,0.6976752201916315,0.05,0,1,0.1027,n
Semantic-UI-React/Semantic-Org/2550/376733818,0,0.033039525,Semantic-Org,Semantic-UI-React,1,"To update on Modal positioning, see this comment from the linked issue in SUI ",0,0.4523687007872979,0,0,0,0,n
Semantic-UI-React/Semantic-Org/2550/379253505,0.4388888888888889,0.052089605,Semantic-Org,Semantic-UI-React,0,"Quick fix for modal positioning, working here with SUI 2.3.1 &amp; SUIR 0.79.1 .visible.transition {   display unset !important; }  .dimmed.dimmable &gt; .ui.visible.dimmer, .ui.active.dimmer {   display -ms-flexbox;   display flex !important;   opacity 1; }  ",0,0.439007418522547,0.8333333333333334,0,0,0,n
Semantic-UI-React/Semantic-Org/2550/379341122,-0.007142857142857141,0.070353016,Semantic-Org,Semantic-UI-React,0,"@friend, and for anyone landing here, I would recommend against what you have proposed for . Those classes are used for lots of other things in the SUI css, not just modals. A safer solution for anyone wanting to use the newest version of SUI styles and this incompatible version of SUIR would be safer doing the following There are other problems you'll encounter using the latest styles, but those above changes should at least fix modals. The last fix for this is coming in PR #2689. ",0,0.43844508549513217,0.330952380952381,0,1,-0.1979,n
Semantic-UI-React/Semantic-Org/2550/385512068,0,0.13410358,Semantic-Org,Semantic-UI-React,0,"This may be part of what @friend was referring to regarding Icons, but since the shift to FontAwesome 5, an error is being thrown for ""invalid"" icon names.  They are raising an error (it looks like) because SUI.js does not have the correct list of icon names for FA5.  Thankfully, the icons still show correctly on the page. ",0,0.5803294822453918,0,0,1,-0.5267,n
Semantic-UI-React/Semantic-Org/2550/385523760,-0.13333333333333333,0.06324573,Semantic-Org,Semantic-UI-React,0,"@friend those are only proptype errors. If you are not using another component broken by these changes and want to continue using a newer version of the CSS than we currently support until 2657 gets merged and deployed, you can just declare your icon names in the prop instead of the  prop on your  component. ",0,0.44496630277129434,0.6,0,1,-0.3612,n
Semantic-UI-React/Semantic-Org/2550/391946457,0.006250000000000019,0.04437602,Semantic-Org,Semantic-UI-React,0,"What versions of semantic-ui-react and semantic-ui-css are sufficiently compatible with each other? It is very difficult for a newbie, like myself, to use this library when it is unclear which versions of libraries should be used together. Placing this information, if available, in the README would be a huge help. ",0,0.6641154628993852,0.66875,0,0,0.4033,n
Semantic-UI-React/Semantic-Org/2550/391949560,0,0.056929376,Semantic-Org,Semantic-UI-React,0,currently compatible only with . ,0,0.439007418522547,0.7,0,0,0,n
